Election,Election Date,Precinct Code,Precinct Description,Political Party,Voter Count
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5220,PHILA WD 52 DIV 20,NO AFFILIATION,5
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5220,PHILA WD 52 DIV 20,DEMOCRATIC,228
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5221,PHILA WD 52 DIV 21,INDEPENDENT DEMOCRAT,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5221,PHILA WD 52 DIV 21,NO AFFILIATION,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5221,PHILA WD 52 DIV 21,REPUBLICAN,5
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5221,PHILA WD 52 DIV 21,DEMOCRATIC,196
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5222,PHILA WD 52 DIV 22,GREEN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5222,PHILA WD 52 DIV 22,DEMOCRATIC,214
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5222,PHILA WD 52 DIV 22,REPUBLICAN,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5223,PHILA WD 52 DIV 23,DEMOCRATIC,242
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5223,PHILA WD 52 DIV 23,AMERICAN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5223,PHILA WD 52 DIV 23,INDEPENDENT,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5223,PHILA WD 52 DIV 23,REPUBLICAN,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5223,PHILA WD 52 DIV 23,NO AFFILIATION,7
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5224,PHILA WD 52 DIV 24,INDEPENDENT,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5224,PHILA WD 52 DIV 24,DEMOCRATIC,244
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5224,PHILA WD 52 DIV 24,REPUBLICAN,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5224,PHILA WD 52 DIV 24,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5225,PHILA WD 52 DIV 25,NO AFFILIATION,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5225,PHILA WD 52 DIV 25,REPUBLICAN,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5225,PHILA WD 52 DIV 25,DEMOCRATIC,292
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5225,PHILA WD 52 DIV 25,INDEPENDENT,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5226,PHILA WD 52 DIV 26,NO AFFILIATION,7
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5226,PHILA WD 52 DIV 26,DEMOCRATIC,268
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5226,PHILA WD 52 DIV 26,REPUBLICAN,5
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5226,PHILA WD 52 DIV 26,INDEPENDENT,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5227,PHILA WD 52 DIV 27,DEMOCRATIC,281
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5227,PHILA WD 52 DIV 27,REPUBLICAN,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5227,PHILA WD 52 DIV 27,INDEPENDENT,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5227,PHILA WD 52 DIV 27,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5227,PHILA WD 52 DIV 27,NON-PARTISAN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5228,PHILA WD 52 DIV 28,DEMOCRATIC,116
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5228,PHILA WD 52 DIV 28,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5228,PHILA WD 52 DIV 28,REPUBLICAN,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5301,PHILA WD 53 DIV 01,DEMOCRATIC,86
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5301,PHILA WD 53 DIV 01,LIBERTARIAN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5301,PHILA WD 53 DIV 01,REPUBLICAN,5
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5301,PHILA WD 53 DIV 01,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5302,PHILA WD 53 DIV 02,DEMOCRATIC,112
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5302,PHILA WD 53 DIV 02,NO AFFILIATION,6
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5302,PHILA WD 53 DIV 02,LIBERTARIAN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5302,PHILA WD 53 DIV 02,REPUBLICAN,5
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5303,PHILA WD 53 DIV 03,DEMOCRATIC,105
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5303,PHILA WD 53 DIV 03,NO AFFILIATION,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5303,PHILA WD 53 DIV 03,REPUBLICAN,8
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5303,PHILA WD 53 DIV 03,UNKNOWN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5304,PHILA WD 53 DIV 04,REPUBLICAN,10
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5304,PHILA WD 53 DIV 04,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5304,PHILA WD 53 DIV 04,DEMOCRATIC,134
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5305,PHILA WD 53 DIV 05,DEMOCRATIC,115
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5305,PHILA WD 53 DIV 05,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5305,PHILA WD 53 DIV 05,REPUBLICAN,8
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5306,PHILA WD 53 DIV 06,REPUBLICAN,13
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5306,PHILA WD 53 DIV 06,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5306,PHILA WD 53 DIV 06,DEMOCRATIC,108
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5307,PHILA WD 53 DIV 07,REPUBLICAN,12
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5307,PHILA WD 53 DIV 07,UNKNOWN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5307,PHILA WD 53 DIV 07,NO AFFILIATION,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5307,PHILA WD 53 DIV 07,DEMOCRATIC,97
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5308,PHILA WD 53 DIV 08,DEMOCRATIC,59
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5308,PHILA WD 53 DIV 08,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5308,PHILA WD 53 DIV 08,REPUBLICAN,13
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5309,PHILA WD 53 DIV 09,NO AFFILIATION,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5309,PHILA WD 53 DIV 09,DEMOCRATIC,71
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5309,PHILA WD 53 DIV 09,REPUBLICAN,8
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5310,PHILA WD 53 DIV 10,REPUBLICAN,7
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5310,PHILA WD 53 DIV 10,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5310,PHILA WD 53 DIV 10,DEMOCRATIC,65
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5311,PHILA WD 53 DIV 11,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5311,PHILA WD 53 DIV 11,DEMOCRATIC,102
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5311,PHILA WD 53 DIV 11,REPUBLICAN,11
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5312,PHILA WD 53 DIV 12,DEMOCRATIC,128
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5312,PHILA WD 53 DIV 12,INDEPENDENT,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5312,PHILA WD 53 DIV 12,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5312,PHILA WD 53 DIV 12,REPUBLICAN,18
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5313,PHILA WD 53 DIV 13,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5313,PHILA WD 53 DIV 13,DEMOCRATIC,104
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5313,PHILA WD 53 DIV 13,REPUBLICAN,9
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5314,PHILA WD 53 DIV 14,DEMOCRATIC,113
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5314,PHILA WD 53 DIV 14,NO AFFILIATION,6
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5314,PHILA WD 53 DIV 14,REPUBLICAN,17
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5315,PHILA WD 53 DIV 15,REPUBLICAN,28
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5315,PHILA WD 53 DIV 15,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5315,PHILA WD 53 DIV 15,DEMOCRATIC,137
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5316,PHILA WD 53 DIV 16,INDEPENDENT,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5316,PHILA WD 53 DIV 16,DEMOCRATIC,125
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5316,PHILA WD 53 DIV 16,NO AFFILIATION,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5316,PHILA WD 53 DIV 16,REPUBLICAN,22
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5317,PHILA WD 53 DIV 17,REPUBLICAN,15
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5317,PHILA WD 53 DIV 17,OTHER,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5317,PHILA WD 53 DIV 17,DEMOCRATIC,94
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5317,PHILA WD 53 DIV 17,GREEN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5317,PHILA WD 53 DIV 17,LIBERTARIAN,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5317,PHILA WD 53 DIV 17,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5317,PHILA WD 53 DIV 17,INDEPENDENT,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5318,PHILA WD 53 DIV 18,DEMOCRATIC,109
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5318,PHILA WD 53 DIV 18,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5318,PHILA WD 53 DIV 18,REPUBLICAN,15
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5319,PHILA WD 53 DIV 19,NO AFFILIATION,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5319,PHILA WD 53 DIV 19,DEMOCRATIC,108
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5319,PHILA WD 53 DIV 19,NO PARTY,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5319,PHILA WD 53 DIV 19,REPUBLICAN,13
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5320,PHILA WD 53 DIV 20,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5320,PHILA WD 53 DIV 20,REPUBLICAN,29
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5320,PHILA WD 53 DIV 20,DEMOCRATIC,124
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5321,PHILA WD 53 DIV 21,DEMOCRATIC,118
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5321,PHILA WD 53 DIV 21,LIBERTARIAN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5321,PHILA WD 53 DIV 21,REPUBLICAN,63
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5321,PHILA WD 53 DIV 21,NO AFFILIATION,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5322,PHILA WD 53 DIV 22,DEMOCRATIC,117
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5322,PHILA WD 53 DIV 22,NO AFFILIATION,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5322,PHILA WD 53 DIV 22,REPUBLICAN,14
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5323,PHILA WD 53 DIV 23,DEMOCRATIC,58
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5323,PHILA WD 53 DIV 23,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5323,PHILA WD 53 DIV 23,REPUBLICAN,6
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5401,PHILA WD 54 DIV 01,REPUBLICAN,5
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5401,PHILA WD 54 DIV 01,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5401,PHILA WD 54 DIV 01,DEMOCRATIC,78
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5402,PHILA WD 54 DIV 02,DEMOCRATIC,101
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5402,PHILA WD 54 DIV 02,NO PARTY,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5402,PHILA WD 54 DIV 02,REPUBLICAN,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5402,PHILA WD 54 DIV 02,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5403,PHILA WD 54 DIV 03,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5403,PHILA WD 54 DIV 03,REPUBLICAN,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5403,PHILA WD 54 DIV 03,DEMOCRATIC,65
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5404,PHILA WD 54 DIV 04,NO AFFILIATION,6
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5404,PHILA WD 54 DIV 04,REPUBLICAN,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5404,PHILA WD 54 DIV 04,NO PARTY,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5404,PHILA WD 54 DIV 04,DEMOCRATIC,80
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5405,PHILA WD 54 DIV 05,REPUBLICAN,9
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5405,PHILA WD 54 DIV 05,NO AFFILIATION,6
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5405,PHILA WD 54 DIV 05,GREEN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5405,PHILA WD 54 DIV 05,DEMOCRATIC,70
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5406,PHILA WD 54 DIV 06,DEMOCRATIC,79
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5406,PHILA WD 54 DIV 06,REPUBLICAN,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5406,PHILA WD 54 DIV 06,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5407,PHILA WD 54 DIV 07,NO AFFILIATION,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5407,PHILA WD 54 DIV 07,REPUBLICAN,6
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5407,PHILA WD 54 DIV 07,DEMOCRATIC,76
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5408,PHILA WD 54 DIV 08,REPUBLICAN,6
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5408,PHILA WD 54 DIV 08,DEMOCRATIC,75
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5408,PHILA WD 54 DIV 08,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5408,PHILA WD 54 DIV 08,OPEN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5409,PHILA WD 54 DIV 09,REPUBLICAN,10
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5409,PHILA WD 54 DIV 09,DEMOCRATIC,91
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5410,PHILA WD 54 DIV 10,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5410,PHILA WD 54 DIV 10,INDEPENDENT,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5410,PHILA WD 54 DIV 10,REPUBLICAN,15
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5410,PHILA WD 54 DIV 10,DEMOCRATIC,67
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5411,PHILA WD 54 DIV 11,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5411,PHILA WD 54 DIV 11,DEMOCRATIC,56
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5411,PHILA WD 54 DIV 11,OTHER,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5411,PHILA WD 54 DIV 11,REPUBLICAN,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5412,PHILA WD 54 DIV 12,DEMOCRATIC,65
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5412,PHILA WD 54 DIV 12,REPUBLICAN,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5412,PHILA WD 54 DIV 12,OTHER,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5412,PHILA WD 54 DIV 12,NO AFFILIATION,5
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5413,PHILA WD 54 DIV 13,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5413,PHILA WD 54 DIV 13,REPUBLICAN,6
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5413,PHILA WD 54 DIV 13,DEMOCRATIC,78
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5413,PHILA WD 54 DIV 13,UNKNOWN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5414,PHILA WD 54 DIV 14,NO AFFILIATION,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5414,PHILA WD 54 DIV 14,DEMOCRATIC,54
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5414,PHILA WD 54 DIV 14,NO PARTY,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5415,PHILA WD 54 DIV 15,REPUBLICAN,5
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5415,PHILA WD 54 DIV 15,DEMOCRATIC,57
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5415,PHILA WD 54 DIV 15,NO PARTY,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5415,PHILA WD 54 DIV 15,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5416,PHILA WD 54 DIV 16,NO AFFILIATION,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5416,PHILA WD 54 DIV 16,REPUBLICAN,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5416,PHILA WD 54 DIV 16,DEMOCRATIC,52
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5416,PHILA WD 54 DIV 16,NO PARTY,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5417,PHILA WD 54 DIV 17,DEMOCRATIC,81
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5417,PHILA WD 54 DIV 17,REPUBLICAN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5417,PHILA WD 54 DIV 17,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5418,PHILA WD 54 DIV 18,INDEPENDENT,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5418,PHILA WD 54 DIV 18,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5418,PHILA WD 54 DIV 18,DEMOCRATIC,82
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5418,PHILA WD 54 DIV 18,REPUBLICAN,8
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5419,PHILA WD 54 DIV 19,NO PARTY,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5419,PHILA WD 54 DIV 19,REPUBLICAN,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5419,PHILA WD 54 DIV 19,DEMOCRATIC,78
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5419,PHILA WD 54 DIV 19,UNKNOWN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5420,PHILA WD 54 DIV 20,REPUBLICAN,6
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5420,PHILA WD 54 DIV 20,NO AFFILIATION,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5420,PHILA WD 54 DIV 20,INDEPENDENT,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5420,PHILA WD 54 DIV 20,OTHER,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5420,PHILA WD 54 DIV 20,DEMOCRATIC,65
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5421,PHILA WD 54 DIV 21,REPUBLICAN,4
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5421,PHILA WD 54 DIV 21,NO AFFILIATION,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5421,PHILA WD 54 DIV 21,DEMOCRATIC,87
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5422,PHILA WD 54 DIV 22,DEMOCRATIC,61
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5422,PHILA WD 54 DIV 22,INDEPENDENT,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5422,PHILA WD 54 DIV 22,REPUBLICAN,8
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5422,PHILA WD 54 DIV 22,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5501,PHILA WD 55 DIV 01,NO AFFILIATION,2
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5501,PHILA WD 55 DIV 01,REPUBLICAN,27
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5501,PHILA WD 55 DIV 01,DEMOCRATIC,95
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5502,PHILA WD 55 DIV 02,DEMOCRATIC,111
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5502,PHILA WD 55 DIV 02,PROGRESSIVE,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5502,PHILA WD 55 DIV 02,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5502,PHILA WD 55 DIV 02,REPUBLICAN,17
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5503,PHILA WD 55 DIV 03,DEMOCRATIC,113
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5503,PHILA WD 55 DIV 03,REPUBLICAN,24
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5503,PHILA WD 55 DIV 03,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5504,PHILA WD 55 DIV 04,NO AFFILIATION,3
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5504,PHILA WD 55 DIV 04,DEMOCRATIC,126
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5504,PHILA WD 55 DIV 04,INDEPENDENT,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5504,PHILA WD 55 DIV 04,REPUBLICAN,11
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5505,PHILA WD 55 DIV 05,DEMOCRATIC,99
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5505,PHILA WD 55 DIV 05,LIBERTARIAN,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5505,PHILA WD 55 DIV 05,REPUBLICAN,17
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5506,PHILA WD 55 DIV 06,REPUBLICAN,31
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5506,PHILA WD 55 DIV 06,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5506,PHILA WD 55 DIV 06,DEMOCRATIC,98
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5506,PHILA WD 55 DIV 06,INDEPENDENT,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5507,PHILA WD 55 DIV 07,REPUBLICAN,26
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5507,PHILA WD 55 DIV 07,NO AFFILIATION,1
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5507,PHILA WD 55 DIV 07,DEMOCRATIC,177
2015 MUNICIPAL PRIMARY,05/19/2015 12:00:00 AM,5508,PHILA WD 55 DIV 08,DEMOCRATIC,102
